Link Name,Template [listid],Opacity,Delay,User Control,Source,Campaign,Display Count,Signup Count,Conversion Rate,Linkid,URL,Preview Link,Active
Beef Small,GeneralGetTastySmall,30,1,N,Google,meat,1271,153,12.04%,7C9FC4E8-3177-EE26-1273-04C596018E11,http://www.recipe4living.com/recipes/main_courses?searchterm_extra=beef,http://www.recipe4living.com/recipes/main_courses?searchterm_extra=beef&cid=7C9FC4E8-3177-EE26-1273-04C596018E11,Y
Beef,GeneralGetTasty,30,1,N,Google,meat,463,66,14.25%,20BFF290-E991-3BC9-6D65-FB8C2B98EDC6,http://www.recipe4living.com/recipes/main_courses?searchterm_extra=beef,http://www.recipe4living.com/recipes/main_courses?searchterm_extra=beef&cid=20BFF290-E991-3BC9-6D65-FB8C2B98EDC6,Y
Smoothie Small,GeneralGetTastySmall,30,1,N,Google,general,189,38,20.11%,031BFD60-EF1A-064A-D80E-810448E0A229,http://www.recipe4living.com/search?controller=recipes&searchterm=smoothie,http://www.recipe4living.com/search?controller=recipes&searchterm=smoothie&cid=031BFD60-EF1A-064A-D80E-810448E0A229,Y
Smoothie,GeneralGetTasty,30,1,N,Google,general,216,32,14.81%,2909AFFC-C131-E7E6-6DAB-D551D1EB61E3,http://www.recipe4living.com/search?controller=recipes&searchterm=smoothie,http://www.recipe4living.com/search?controller=recipes&searchterm=smoothie&cid=2909AFFC-C131-E7E6-6DAB-D551D1EB61E3,Y
Scone Small,GeneralGetTastySmall,30,1,N,Google,general,428,27,6.31%,D0E5D53C-D2C3-F680-23B9-BE66D64FA801,http://www.recipe4living.com/recipes/breads/scones_2,http://www.recipe4living.com/recipes/breads/scones_2?cid=D0E5D53C-D2C3-F680-23B9-BE66D64FA801,Y
Scone,GeneralGetTasty,30,1,N,Google,general,363,43,11.85%,FC07D722-63F5-0C98-2955-4BDB960EA2E6,http://www.recipe4living.com/recipes/breads/scones_2,http://www.recipe4living.com/recipes/breads/scones_2?cid=FC07D722-63F5-0C98-2955-4BDB960EA2E6,Y
Salad Dressing Small,GeneralGetTastySmall,30,1,N,Google,general,843,83,9.85%,536EFCF0-4FF3-7A62-BB3E-1C08EC4A3655,http://www.recipe4living.com/search?controller=recipes&searchterm=salad+dressing,http://www.recipe4living.com/search?controller=recipes&searchterm=salad+dressing&cid=536EFCF0-4FF3-7A62-BB3E-1C08EC4A3655,Y
Salad Dressing,GeneralGetTasty,30,1,N,Google,general,1502,200,13.32%,67FA9676-4751-423B-83AD-952B1F6FE3A7,http://www.recipe4living.com/search?controller=recipes&searchterm=salad+dressing,http://www.recipe4living.com/search?controller=recipes&searchterm=salad+dressing&cid=67FA9676-4751-423B-83AD-952B1F6FE3A7,Y
Quinoa Small,GeneralGetTastySmall,30,1,N,Google,general,190,34,17.89%,FD6A74B4-3F26-4DEC-41DB-E18D49D5A1EB,http://www.recipe4living.com/search?controller=recipes&searchterm=quinoa,http://www.recipe4living.com/search?controller=recipes&searchterm=quinoa&cid=FD6A74B4-3F26-4DEC-41DB-E18D49D5A1EB,Y
Quinoa,GeneralGetTasty,30,1,N,Google,general,469,73,15.57%,9823A09E-269F-6EB6-A4E1-425467A668B6,http://www.recipe4living.com/search?controller=recipes&searchterm=quinoa,http://www.recipe4living.com/search?controller=recipes&searchterm=quinoa&cid=9823A09E-269F-6EB6-A4E1-425467A668B6,Y
Quiche,GeneralGetTasty,30,1,N,Google,general,572,93,16.26%,D38D1743-95A1-A014-B157-3368562B71CD,http://www.recipe4living.com/search?controller=recipes&searchterm=quiche,http://www.recipe4living.com/search?controller=recipes&searchterm=quiche&cid=D38D1743-95A1-A014-B157-3368562B71CD,Y
Pressure Cooker Small,GeneralGetTastySmall,30,1,N,Google,general,210,60,28.57%,B7C68B85-6C04-635D-C30F-D973DEF353AC,http://www.recipe4living.com/search?controller=recipes&searchterm=pressure+cooker,http://www.recipe4living.com/search?controller=recipes&searchterm=pressure+cooker&cid=B7C68B85-6C04-635D-C30F-D973DEF353AC,Y
Pressure Cooker,GeneralGetTasty,30,1,N,Google,general,1029,67,6.51%,54410D89-ED51-6E78-CD33-8881F8F7A23F,http://www.recipe4living.com/search?controller=recipes&searchterm=pressure+cooker,http://www.recipe4living.com/search?controller=recipes&searchterm=pressure+cooker&cid=54410D89-ED51-6E78-CD33-8881F8F7A23F,Y
Pinwheel Appetizers Small,GeneralGetTastySmall,30,1,N,Google,general,409,39,9.54%,F41E32D1-D3B5-771D-E6E9-38622AF8ED16,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=pinwheels,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=pinwheels&cid=F41E32D1-D3B5-771D-E6E9-38622AF8ED16,Y
Pinwheel Appetizers,GeneralGetTasty,30,1,N,Google,general,556,80,14.39%,252516ED-3160-956A-A34F-E4F9835C3FB9,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=pinwheels,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=pinwheels&cid=252516ED-3160-956A-A34F-E4F9835C3FB9,Y
Phyllo Appetizers Small,GeneralGetTastySmall,30,1,N,Google,general,467,35,7.49%,4A6849AE-5084-550B-3CC5-484315FB1706,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=phyllo,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=phyllo&cid=4A6849AE-5084-550B-3CC5-484315FB1706,Y
Phyllo Appetizers,GeneralGetTasty,30,1,N,Google,general,1,0,0.00%,91EF55A8-30D1-2655-E102-DEC031F400D4,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=phyllo,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=phyllo&cid=91EF55A8-30D1-2655-E102-DEC031F400D4,Y
Party Recipes Small,GeneralGetTastySmall,30,1,N,Google,general,186,7,3.76%,8AACAC79-44C8-EFFF-F5AF-3639C0EA9BE4,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=party,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=party&cid=8AACAC79-44C8-EFFF-F5AF-3639C0EA9BE4,Y
Party Recipes,GeneralGetTasty,30,1,N,Google,general,97,8,8.25%,B31C6C7D-46AD-16CD-2832-4ECBEB30C4D2,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=party,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=party&cid=B31C6C7D-46AD-16CD-2832-4ECBEB30C4D2,Y
Pancakes Small,GeneralGetTastySmall,30,1,N,Google,general,518,74,14.29%,00030AE1-BE9B-3012-79E4-08FFBB39965B,http://www.recipe4living.com/recipes/breakfast?searchterm_extra=pancake,http://www.recipe4living.com/recipes/breakfast?searchterm_extra=pancake&cid=00030AE1-BE9B-3012-79E4-08FFBB39965B,Y
Pancakes,GeneralGetTasty,30,1,N,Google,general,187,20,10.70%,C74BC783-2300-79DC-2AA9-E8BC5BB45813,http://www.recipe4living.com/recipes/breakfast?searchterm_extra=pancake,http://www.recipe4living.com/recipes/breakfast?searchterm_extra=pancake&cid=C74BC783-2300-79DC-2AA9-E8BC5BB45813,Y
Ice Cream Small,GeneralGetTastySmall,30,1,N,Google,general,368,34,9.24%,6115329D-B33F-49CE-F315-BA0E9075B134,http://www.recipe4living.com/recipes/desserts?searchterm_extra=ice+cream,http://www.recipe4living.com/recipes/desserts?searchterm_extra=ice+cream&cid=6115329D-B33F-49CE-F315-BA0E9075B134,Y
Ice Cream,GeneralGetTasty,30,1,N,Google,general,206,17,8.25%,0A4E0B97-8238-DF5D-BA00-0CC51FBA49EB,http://www.recipe4living.com/recipes/desserts?searchterm_extra=ice+cream,http://www.recipe4living.com/recipes/desserts?searchterm_extra=ice+cream&cid=0A4E0B97-8238-DF5D-BA00-0CC51FBA49EB,Y
Frittatta Small,GeneralGetTastySmall,30,1,N,Google,general,235,26,11.06%,DA000B8B-96A6-C1A6-B794-85124E293422,http://www.recipe4living.com/search?controller=recipes&searchterm=frittatta,http://www.recipe4living.com/search?controller=recipes&searchterm=frittatta&cid=DA000B8B-96A6-C1A6-B794-85124E293422,Y
Frittatta,GeneralGetTasty,30,1,N,Google,general,123,22,17.89%,67A356B7-418F-29FE-0CE6-F8422AF5C8FD,http://www.recipe4living.com/search?controller=recipes&searchterm=frittatta,http://www.recipe4living.com/search?controller=recipes&searchterm=frittatta&cid=67A356B7-418F-29FE-0CE6-F8422AF5C8FD,Y
Eggs Small,GeneralGetTastySmall,30,1,N,Google,general,726,35,4.82%,E40E261A-EF01-2C5E-3C55-A279AE93C003,http://www.recipe4living.com/search?controller=recipes&searchterm=egg,http://www.recipe4living.com/search?controller=recipes&searchterm=egg&cid=E40E261A-EF01-2C5E-3C55-A279AE93C003,Y
Eggs,GeneralGetTasty,30,1,N,Google,general,1046,73,6.98%,28B45F3E-EF8C-525F-9B03-0E59CD88E507,http://www.recipe4living.com/search?controller=recipes&searchterm=egg,http://www.recipe4living.com/search?controller=recipes&searchterm=egg&cid=28B45F3E-EF8C-525F-9B03-0E59CD88E507,Y
Desserts Small,GeneralGetTastySmall,30,1,N,Google,general,283,35,12.37%,F6B03CB6-573F-3461-1367-DF3C2350CFF6,http://www.recipe4living.com/recipes/desserts,http://www.recipe4living.com/recipes/desserts?cid=F6B03CB6-573F-3461-1367-DF3C2350CFF6,Y
Desserts,GeneralGetTasty,30,1,N,Google,general,661,91,13.77%,783311B0-2B0C-DDD5-391E-E7B027874D03,http://www.recipe4living.com/recipes/desserts,http://www.recipe4living.com/recipes/desserts?cid=783311B0-2B0C-DDD5-391E-E7B027874D03,Y
Cupcakes Small,GeneralGetTastySmall,30,1,N,Google,general,563,43,7.64%,E03A444E-F045-EFD8-6C17-0622F9F563EB,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cupcake,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cupcake&cid=E03A444E-F045-EFD8-6C17-0622F9F563EB,Y
Cupcakes,GeneralGetTasty,30,1,N,Google,general,888,148,16.67%,44F8BD91-75C1-13BB-D592-A17511653B14,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cupcake,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cupcake&cid=44F8BD91-75C1-13BB-D592-A17511653B14,Y
Crab Appetizers Small,GeneralGetTastySmall,30,1,N,Google,general,504,55,10.91%,51E095D7-ED92-4762-134D-13F519E24728,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=crab,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=crab&cid=51E095D7-ED92-4762-134D-13F519E24728,Y
Crab Appetizers,GeneralGetTasty,30,1,N,Google,general,1489,193,12.96%,3EFE7A95-55E2-E39E-2293-D20864282EFE,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=crab,http://www.recipe4living.com/recipes/appetizers?searchterm_extra=crab&cid=3EFE7A95-55E2-E39E-2293-D20864282EFE,Y
Cake Small,GeneralGetTastySmall,30,1,N,Google,general,3067,363,11.84%,8A94C556-697E-3669-8F80-237F9287B9AB,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cake,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cake&cid=8A94C556-697E-3669-8F80-237F9287B9AB,Y
Cake,GeneralGetTasty,30,1,N,Google,general,6911,970,14.04%,18CF2858-3D4A-D480-DAA8-6A1171B046E3,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cake,http://www.recipe4living.com/recipes/desserts?searchterm_extra=cake&cid=18CF2858-3D4A-D480-DAA8-6A1171B046E3,Y
Bread Small,GeneralGetTastySmall,30,1,N,Google,general,1887,273,14.47%,709B9B51-0BEB-B72C-A97C-F3BB4474D39D,http://www.recipe4living.com/recipes/breads,http://www.recipe4living.com/recipes/breads?cid=709B9B51-0BEB-B72C-A97C-F3BB4474D39D,Y
Bread,GeneralGetTasty,30,1,N,Google,general,848,91,10.73%,ECB28718-0A31-F896-8820-9AE2D3525952,http://www.recipe4living.com/recipes/breads,http://www.recipe4living.com/recipes/breads?cid=ECB28718-0A31-F896-8820-9AE2D3525952,Y
Appetizers Small,GeneralGetTastySmall,30,1,N,Google,general,255,12,4.71%,598A264E-0466-9A88-B0BB-9615487B8A12,http://www.recipe4living.com/recipes/appetizers,http://www.recipe4living.com/recipes/appetizers?cid=598A264E-0466-9A88-B0BB-9615487B8A12,Y
Appetizers,GeneralGetTasty,30,1,N,Google,general,570,56,9.82%,24DFC4A1-4BFB-33D8-4534-817768C497FB,http://www.recipe4living.com/recipes/appetizers,http://www.recipe4living.com/recipes/appetizers?cid=24DFC4A1-4BFB-33D8-4534-817768C497FB,Y
Turkey Small,GeneralGetTastySmall,30,1,N,Bing,bingrecipes,51,1,1.96%,FB8FC1A2-A891-4253-35E7-E720C0057B59,http://www.recipe4living.com/articles/turkey_recipes_hints_videos.htm,http://www.recipe4living.com/articles/turkey_recipes_hints_videos.htm?cid=FB8FC1A2-A891-4253-35E7-E720C0057B59,Y
Turkey,GeneralGetTasty,30,1,N,Bing,bingrecipes,290,21,7.24%,97FE628D-71C6-46D9-5A07-24C5D72477C9,http://www.recipe4living.com/articles/turkey_recipes_hints_videos.htm,http://www.recipe4living.com/articles/turkey_recipes_hints_videos.htm?cid=97FE628D-71C6-46D9-5A07-24C5D72477C9,Y
Beans Small,GeneralGetTastySmall,30,1,N,Bing,bingrecipes,76,14,18.42%,728418E9-CAFE-ADD8-182B-09B75C34CBA9,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=bean,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=bean&cid=728418E9-CAFE-ADD8-182B-09B75C34CBA9,Y
Beans,GeneralGetTasty,30,1,Y,Bing,bingrecipes,93,3,3.23%,A42D4A90-C462-514A-D895-319DDFFDE053,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=bean,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=bean&cid=A42D4A90-C462-514A-D895-319DDFFDE053,Y
Bing General Small,GeneralGetTastySmall,30,1,Y,Bing,bingrecipes,2129,65,3.05%,B3759E5D-89E3-38AD-B50E-144A63671436,http://www.recipe4living.com,http://www.recipe4living.com?cid=B3759E5D-89E3-38AD-B50E-144A63671436,Y
Bing General,GeneralGetTasty,30,1,N,Bing,bingrecipes,2041,294,14.40%,9F11CBB0-15AD-3BF2-14B1-BB7DC9844745,http://www.recipe4living.com/,http://www.recipe4living.com/?cid=9F11CBB0-15AD-3BF2-14B1-BB7DC9844745,Y
Chicken Little,GeneralGetTastySmall,30,1,N,Bing,bingrecipes,2112,282,13.35%,806C6170-F335-C7C6-99DA-F44DC8C64ED7,http://www.recipe4living.com/articles/winner_winner_chicken_dinner_10_chicken_favorites.htm,http://www.recipe4living.com/articles/winner_winner_chicken_dinner_10_chicken_favorites.htm?cid=806C6170-F335-C7C6-99DA-F44DC8C64ED7,Y
Chicken,GeneralGetTasty,30,1,N,Bing,bingrecipes,3279,419,12.78%,02E8F5A8-BCF1-47CC-43D4-6CE5109B4937,http://www.recipe4living.com/articles/winner_winner_chicken_dinner_10_chicken_favorites.htm,http://www.recipe4living.com/articles/winner_winner_chicken_dinner_10_chicken_favorites.htm?cid=02E8F5A8-BCF1-47CC-43D4-6CE5109B4937,Y
Watermelon Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,162,36,22.22%,F5098003-77E9-7E80-93D3-5DC42093167E,http://www.recipe4living.com/recipes/fruits?searchterm_extra=water,http://www.recipe4living.com/recipes/fruits?searchterm_extra=water&cid=F5098003-77E9-7E80-93D3-5DC42093167E,Y
Watermelon,GeneralGetTasty,30,1,N,Google,fruitsandveg,111,17,15.32%,207B20C0-D3C5-529D-C9BC-3665B14E26EB,http://www.recipe4living.com/recipes/fruits?searchterm_extra=water,http://www.recipe4living.com/recipes/fruits?searchterm_extra=water&cid=207B20C0-D3C5-529D-C9BC-3665B14E26EB,Y
Turnip Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,674,90,13.35%,2A87DE49-D48F-F331-11FF-2C2613E83722,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=turnip,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=turnip&cid=2A87DE49-D48F-F331-11FF-2C2613E83722,Y
Turnip,GeneralGetTasty,30,1,N,Google,fruitsandveg,145,12,8.28%,B01B6B83-AD64-E539-0D6B-942819DEBAA9,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=turnip,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=turnip&cid=B01B6B83-AD64-E539-0D6B-942819DEBAA9,Y
Tomato ,GeneralGetTasty,30,1,N,Google,fruitsandveg,1544,195,12.63%,5136AFF7-71E9-B879-0E1E-13EE465DC35F,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=tomato,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=tomato&cid=5136AFF7-71E9-B879-0E1E-13EE465DC35F,Y
Tomato Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,2525,306,12.12%,C8716294-B25F-F406-97B3-E215D17797AA,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=tomato,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=tomato&cid=C8716294-B25F-F406-97B3-E215D17797AA,Y
Strawberry Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,519,76,14.64%,3BB155C3-72CE-270B-B7E5-6C7F4706A3C7,http://www.recipe4living.com/recipes/fruits?searchterm_extra=straw,http://www.recipe4living.com/recipes/fruits?searchterm_extra=straw&cid=3BB155C3-72CE-270B-B7E5-6C7F4706A3C7,Y
Strawberry,GeneralGetTasty,30,1,N,Google,fruitsandveg,194,20,10.31%,371D115C-5BF3-8991-4F96-A5F3D308450D,http://www.recipe4living.com/recipes/fruits?searchterm_extra=straw,http://www.recipe4living.com/recipes/fruits?searchterm_extra=straw&cid=371D115C-5BF3-8991-4F96-A5F3D308450D,Y
Spinach Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,456,62,13.60%,372AAF20-A743-6A82-E864-4493A831F8AF,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=spinach,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=spinach&cid=372AAF20-A743-6A82-E864-4493A831F8AF,Y
Spinach,GeneralGetTasty,30,1,N,Google,fruitsandveg,66,15,22.73%,7A54AFB9-00E5-0C04-7F31-158428CCB5D4,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=spinach,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=spinach&cid=7A54AFB9-00E5-0C04-7F31-158428CCB5D4,Y
Raspberry Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,452,49,10.84%,F8591744-41A6-FC9B-5EEF-2FDDBFFFFE3B,http://www.recipe4living.com/search?controller=recipes&searchterm=raspberry,http://www.recipe4living.com/search?controller=recipes&searchterm=raspberry&cid=F8591744-41A6-FC9B-5EEF-2FDDBFFFFE3B,Y
Raspberry,GeneralGetTasty,30,1,N,Google,fruitsandveg,243,37,15.23%,9489B1F3-1F61-A930-AE31-E2314F6A6FF2,http://www.recipe4living.com/search?controller=recipes&searchterm=raspberry,http://www.recipe4living.com/search?controller=recipes&searchterm=raspberry&cid=9489B1F3-1F61-A930-AE31-E2314F6A6FF2,Y
Pineapple Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,321,52,16.20%,C3E5DE68-074B-DA42-5B7A-49B1A8FB0EDB,http://www.recipe4living.com/recipes/fruits?searchterm_extra=pine,http://www.recipe4living.com/recipes/fruits?searchterm_extra=pine&cid=C3E5DE68-074B-DA42-5B7A-49B1A8FB0EDB,Y
Pineapple,GeneralGetTasty,30,1,N,Google,fruitsandveg,123,14,11.38%,43AE3765-AF48-9CB6-7767-EE43726F70F3,http://www.recipe4living.com/recipes/fruits?searchterm_extra=pine,http://www.recipe4living.com/recipes/fruits?searchterm_extra=pine&cid=43AE3765-AF48-9CB6-7767-EE43726F70F3,Y
Pickles Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,882,89,10.09%,A141F21C-77C8-8F01-E5CA-B841404C2BFF,http://www.recipe4living.com/search?controller=recipes&searchterm=pickles,http://www.recipe4living.com/search?controller=recipes&searchterm=pickles&cid=A141F21C-77C8-8F01-E5CA-B841404C2BFF,Y
Pickles,GeneralGetTasty,30,1,N,Google,fruitsandveg,559,83,14.85%,87EA44D6-934A-D86C-166E-63AA65CF754E,http://www.recipe4living.com/search?controller=recipes&searchterm=pickles,http://www.recipe4living.com/search?controller=recipes&searchterm=pickles&cid=87EA44D6-934A-D86C-166E-63AA65CF754E,Y
Peach Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,338,63,18.64%,7D0F3668-2D5B-0767-2B59-0C73477A0D47,http://www.recipe4living.com/recipes/fruits?searchterm_extra=peach,http://www.recipe4living.com/recipes/fruits?searchterm_extra=peach&cid=7D0F3668-2D5B-0767-2B59-0C73477A0D47,Y
Peach,GeneralGetTasty,30,1,N,Google,fruitsandveg,282,77,27.30%,93DAAEC8-1346-5BBA-3ED2-F5EE59D5913B,http://www.recipe4living.com/recipes/fruits?searchterm_extra=peach,http://www.recipe4living.com/recipes/fruits?searchterm_extra=peach&cid=93DAAEC8-1346-5BBA-3ED2-F5EE59D5913B,Y
Orange Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,80,17,21.25%,99187ED6-9119-1182-17A9-F0D977589B08,http://www.recipe4living.com/search?controller=recipes&searchterm=orange,http://www.recipe4living.com/search?controller=recipes&searchterm=orange&cid=99187ED6-9119-1182-17A9-F0D977589B08,Y
Orange,GeneralGetTasty,30,1,N,Google,fruitsandveg,40,9,22.50%,56677473-CB2D-8BB1-73BD-98CF709C3860,http://www.recipe4living.com/search?controller=recipes&searchterm=orange,http://www.recipe4living.com/search?controller=recipes&searchterm=orange&cid=56677473-CB2D-8BB1-73BD-98CF709C3860,Y
Lime Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,406,39,9.61%,0E1F55A6-BF2D-3588-0AFA-C2990D951559,http://www.recipe4living.com/search?controller=recipes&searchterm=lime,http://www.recipe4living.com/search?controller=recipes&searchterm=lime&cid=0E1F55A6-BF2D-3588-0AFA-C2990D951559,Y
Lime,GeneralGetTasty,30,1,N,Google,fruitsandveg,224,33,14.73%,A0DF594E-005D-E27E-73E8-EA6BBE19C45F,http://www.recipe4living.com/search?controller=recipes&searchterm=lime,http://www.recipe4living.com/search?controller=recipes&searchterm=lime&cid=A0DF594E-005D-E27E-73E8-EA6BBE19C45F,Y
Lemon Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,1275,133,10.43%,CDEBF836-1257-0118-50B1-DA180B56E5AC,http://www.recipe4living.com/search?controller=recipes&searchterm=lemon,http://www.recipe4living.com/search?controller=recipes&searchterm=lemon&cid=CDEBF836-1257-0118-50B1-DA180B56E5AC,Y
Lemon,GeneralGetTasty,30,1,N,Google,fruitsandveg,258,26,10.08%,B6111AAD-4C8F-189D-54DD-8355FE4663B3,http://www.recipe4living.com/search?controller=recipes&searchterm=lemon,http://www.recipe4living.com/search?controller=recipes&searchterm=lemon&cid=B6111AAD-4C8F-189D-54DD-8355FE4663B3,Y
Huckleberry Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,193,13,6.74%,5596FCCB-B5B4-83CA-CEA7-63F55B29E456,http://www.recipe4living.com/search?controller=recipes&searchterm=huck,http://www.recipe4living.com/search?controller=recipes&searchterm=huck&cid=5596FCCB-B5B4-83CA-CEA7-63F55B29E456,Y
Huckleberry,GeneralGetTasty,30,1,N,Google,fruitsandveg,59,5,8.47%,7A9A7BDF-B044-29F8-BBCB-F520F747F249,http://www.recipe4living.com/search?controller=recipes&searchterm=huck,http://www.recipe4living.com/search?controller=recipes&searchterm=huck&cid=7A9A7BDF-B044-29F8-BBCB-F520F747F249,Y
Fig Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,744,171,22.98%,5BB2DB40-F3AA-7017-866F-133878960558,http://www.recipe4living.com/recipes/fruits?searchterm_extra=fig,http://www.recipe4living.com/recipes/fruits?searchterm_extra=fig&cid=5BB2DB40-F3AA-7017-866F-133878960558,Y
Fig,GeneralGetTasty,30,1,N,Google,fruitsandveg,1021,108,10.58%,C0148157-5338-DD63-EC69-3965DD9F5307,http://www.recipe4living.com/recipes/fruits?searchterm_extra=fig,http://www.recipe4living.com/recipes/fruits?searchterm_extra=fig&cid=C0148157-5338-DD63-EC69-3965DD9F5307,Y
Cucumber Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,946,131,13.85%,B28E0039-8337-B24E-F044-F5A7D6309004,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cucumber,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cucumber&cid=B28E0039-8337-B24E-F044-F5A7D6309004,Y
Cucumber,GeneralGetTasty,30,1,N,Google,fruitsandveg,2243,186,8.29%,6D784786-D133-F49F-F658-D9B4E2FABD7C,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cucumber,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cucumber&cid=6D784786-D133-F49F-F658-D9B4E2FABD7C,Y
Carrots Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,0,0,0.00%,739ED2BF-8317-EA6B-C62F-B4F6D57B9198,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=carrot,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=carrot&cid=739ED2BF-8317-EA6B-C62F-B4F6D57B9198,Y
Coconut Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,66,13,19.70%,FBEC5640-AE23-7817-EC8F-B58F6CC3E452,http://www.recipe4living.com/recipes/fruits?searchterm_extra=coconut,http://www.recipe4living.com/recipes/fruits?searchterm_extra=coconut&cid=FBEC5640-AE23-7817-EC8F-B58F6CC3E452,Y
Cole Slaw Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,1091,132,12.10%,F2DA2A3C-5637-BA9B-58C2-983C67D8D520,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cole+slaw,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cole+slaw&cid=F2DA2A3C-5637-BA9B-58C2-983C67D8D520,Y
Cole Slaw,GeneralGetTasty,30,1,N,Google,fruitsandveg,770,54,7.01%,626428F9-81EB-33DD-6361-2119D5593DEB,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cole+slaw,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=cole+slaw&cid=626428F9-81EB-33DD-6361-2119D5593DEB,Y
Coconut,GeneralGetTasty,30,1,N,Google,fruitsandveg,102,18,17.65%,3FC3E87F-D461-B6B4-9AF6-64DA9032F9D7,http://www.recipe4living.com/recipes/fruits?searchterm_extra=coconut,http://www.recipe4living.com/recipes/fruits?searchterm_extra=coconut&cid=3FC3E87F-D461-B6B4-9AF6-64DA9032F9D7,Y
Carrots,GeneralGetTasty,30,1,N,Google,fruitsandveg,0,0,0.00%,A641FCA0-B43A-CFA0-2C7C-E65399758995,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=carrot,http://www.recipe4living.com/recipes/vegetables?searchterm_extra=carrot&cid=A641FCA0-B43A-CFA0-2C7C-E65399758995,Y
Canning Small,GeneralGetTastySmall,30,1,N,Google,fruitsandveg,1624,274,16.87%,D5289E93-9B00-9682-E61A-93A97406B858,http://www.recipe4living.com/search?controller=articles&searchterm=canning,http://www.recipe4living.com/search?controller=articles&searchterm=canning&cid=D5289E93-9B00-9682-E61A-93A97406B858,Y
Canning,GeneralGetTasty,30,1,N,Google,fruitsandveg,835,132,15.81%,A608C454-8474-8AE7-9703-DEDD79D25BF7,http://www.recipe4living.com/search?controller=articles&searchterm=canning,http://www.recipe4living.com/search?controller=articles&searchterm=canning&cid=A608C454-8474-8AE7-9703-DEDD79D25BF7,Y
